12.03.2026 11:39:48
   377  88.76  84.69 125.11  48.9375  49.23 491.67 117.76 1176.06
   378  88.66  84.77 124.95  48.9023  49.20 491.33 117.76 1176.06
   379  88.66  84.85 124.95  48.8672  49.16 490.99 117.76 1176.06
   380  88.56  84.93 124.57  48.7969  49.10 490.31 117.76 1176.06
   381  88.56  84.99 125.16  48.7266  49.03 489.63 117.76 1176.06
   382  88.56  85.05 125.00  48.6914  48.99 489.29 117.76 1176.06
   383  88.56  85.12 125.05  48.6914  48.99 489.29 117.76 1176.06
   384  88.46  85.19 124.95  48.6914  48.99 489.29 117.76 1176.06
   385  88.46  85.25 124.95  48.6563  48.96 488.95 117.76 1176.06
   386  88.46  85.34 125.00  48.6563  48.96 488.95 117.76 1176.06
   387  88.46  85.42 124.89  48.5508  48.86 487.92 117.76 1176.06
   388  88.46  85.52 124.68  48.5508  48.86 487.92 117.76 1176.06
   389  88.35  85.58 124.89  48.5156  48.82 487.58 117.76 1176.06
   390  88.35  85.65 124.79  48.5508  48.86 487.92 117.76 1176.06
   391  88.35  85.71 125.00  48.5156  48.82 487.58 117.76 1176.06
   392  88.25  85.76 125.05  48.5156  48.82 487.58 117.76 1176.06
   393  88.25  85.82 124.89  48.5156  48.82 487.58 117.76 1176.06
   394  88.25  85.86 125.05  48.5156  48.82 487.58 117.76 1176.06
   395  88.15  85.93 125.00  48.5156  48.82 487.58 117.76 1176.06
   396  88.15  85.98 124.95  48.5156  48.82 487.58 117.76 1176.06
   397  88.15  86.05 125.11  48.4805  48.79 487.24 117.76 1176.06
   398  88.15  86.11 125.16  48.4453  48.75 486.90 117.76 1176.06
   399  88.04  86.17 124.89  48.3398  48.65 485.88 117.76 1176.06
   400  88.04  86.24 125.05  48.3398  48.65 485.88 117.76 1176.06
   401  88.04  86.28 124.95  48.3398  48.65 485.88 117.76 1176.06
   402  87.94  86.34 124.89  48.3398  48.65 485.88 117.76 1176.06
   403  87.94  86.37 125.00  48.3398  48.65 485.88 117.76 1176.06
   404  87.94  86.43 125.05  48.3398  48.65 485.88 117.76 1176.06
   405  87.94  86.50 124.89  48.3398  48.65 485.88 117.76 1176.06
   406  87.94  86.57 125.11  48.3398  48.65 485.88 117.76 1176.06
   407  87.84  86.62 125.16  48.3398  48.65 485.88 117.76 1176.06
   408  87.84  86.65 125.05  48.3398  48.65 485.88 117.76 1176.06
   409  87.84  86.69 125.11  48.3398  48.65 485.88 117.76 1176.06
   410  87.73  86.73 124.79  48.3398  48.65 485.88 117.76 1176.06
   411  87.73  86.76 125.16  48.3398  48.65 485.88 117.76 1176.06
   412  87.73  86.79 124.63  48.3398  48.65 485.88 117.76 1176.06
   413  87.73  86.83 124.79  48.3398  48.65 485.88 117.76 1176.06
   414  87.63  86.87 125.11  48.1992  48.51 484.51 117.76 1176.06
   415  87.63  86.90 125.00  48.2695  48.58 485.19 117.76 1176.06
   416  87.63  86.93 124.95  48.2344  48.55 484.85 117.76 1176.06
   417  87.63  86.96 125.16  48.1992  48.51 484.51 117.76 1176.06
   418  87.63  87.03 125.16  48.2344  48.55 484.85 117.76 1176.06
   419  87.53  87.07 125.16  48.1641  48.48 484.17 117.76 1176.06
   420  87.53  87.10 125.16  48.1641  48.48 484.17 117.76 1176.06
   421  87.53  87.12 124.89  48.2344  48.55 484.85 117.76 1176.06
   422  87.43  87.13 125.16  48.2344  48.55 484.85 117.76 1176.06
   423  87.43  87.17 125.11  48.1641  48.48 484.17 117.76 1176.06
   424  87.43  87.18 125.11  48.1641  48.48 484.17 117.76 1176.06
   425  87.32  87.20 125.11  48.1992  48.51 484.51 117.76 1176.06
   426  87.32  87.20 124.84  48.1641  48.48 484.17 117.76 1176.06
   427  87.32  87.23 125.05  48.1641  48.48 484.17 117.76 1176.06
   428  87.32  87.26 125.16  48.1641  48.48 484.17 117.76 1176.06
   429  87.22  87.29 125.11  48.1641  48.48 484.17 117.76 1176.06
   430  87.22  87.30 125.00  48.1641  48.48 484.17 117.76 1176.06
   431  87.22  87.30 125.05  48.1641  48.48 484.17 117.76 1176.06
   432  87.22  87.32 125.05  48.1289  48.45 483.83 117.76 1176.06
   433  87.12  87.35 125.00  48.1289  48.45 483.83 117.76 1176.06
   434  87.12  87.39 125.16  48.1289  48.45 483.83 117.76 1176.06
   435  87.12  87.40 125.16  48.1289  48.45 483.83 117.76 1176.06
   436  87.12  87.40 125.16  48.0938  48.41 483.49 117.76 1176.06
   437  87.01  87.40 124.95  48.0938  48.41 483.49 117.76 1176.06
   438  87.01  87.40 125.05  48.0938  48.41 483.49 117.76 1176.06
   439  87.01  87.40 125.16  48.1289  48.45 483.83 117.76 1176.06
   440  87.01  87.42 125.16  48.1289  48.45 483.83 117.76 1176.06
   441  87.01  87.45 125.16  48.0234  48.34 482.81 117.76 1176.06
   442  86.91  87.49 125.00  47.9883  48.31 482.46 117.76 1176.06
   443  86.91  87.50 125.05  47.9883  48.31 482.46 117.76 1176.06
   444  86.91  87.50 124.95  47.9883  48.31 482.46 117.76 1176.06
   445  86.91  87.50 125.00  47.9883  48.31 482.46 117.76 1176.06
   446  86.91  87.52 125.16  47.9883  48.31 482.46 117.76 1176.06
   447  86.91  87.55 125.16  47.9883  48.31 482.46 117.76 1176.06
   448  86.91  87.59 124.95  47.9883  48.31 482.46 117.76 1176.06
   449  86.91  87.60 125.16  47.9883  48.31 482.46 117.76 1176.06
   450  86.91  87.60 125.16  47.9883  48.31 482.46 117.76 1176.06
   451  86.81  87.60 124.95  47.9883  48.31 482.46 117.76 1176.06
   452  86.70  87.59 125.05  47.9883  48.31 482.46 117.76 1176.06
   453  86.70  87.55 125.00  47.9883  48.31 482.46 117.76 1176.06
   454  86.70  87.52 125.16  47.9883  48.31 482.46 117.76 1176.06
   455  86.70  87.50 125.16  47.9883  48.31 482.46 117.76 1176.06
   456  86.70  87.51 124.89  47.9883  48.31 482.46 117.76 1176.06
   457  86.60  87.54 125.11  47.9883  48.31 482.46 117.76 1176.06
   458  86.70  87.59 125.16  47.9883  48.31 482.46 117.76 1176.06
   459  86.70  87.65 125.16  47.9883  48.31 482.46 117.76 1176.06
   460  86.70  87.68 124.95  47.9883  48.31 482.46 117.76 1176.06
   461  86.70  87.70 124.84  47.9883  48.31 482.46 117.76 1176.06
   462  86.70  87.70 125.00  47.9531  48.28 482.12 117.76 1176.06
   463  86.60  87.70 125.11  47.9180  48.24 481.78 117.76 1176.06
   464  86.50  87.69 125.00  47.9180  48.24 481.78 117.76 1176.06
   465  86.50  87.65 125.00  47.9180  48.24 481.78 117.76 1176.06
   466  86.50  87.61 125.05  47.9180  48.24 481.78 117.76 1176.06
   467  86.40  87.59 125.16  47.8828  48.21 481.44 117.76 1176.06
   468  86.40  87.57 125.00  47.8828  48.21 481.44 117.76 1176.06
   469  86.40  87.54 125.05  47.9531  48.28 482.12 117.76 1176.06
   470  86.40  87.52 125.11  47.9180  48.24 481.78 117.76 1176.06
   471  86.40  87.55 125.00  47.8828  48.21 481.44 117.76 1176.06
   472  86.40  87.58 125.05  47.8828  48.21 481.44 117.76 1176.06
   473  86.40  87.60 124.84  47.8828  48.21 481.44 117.76 1176.06
   474  86.40  87.60 125.05  47.8477  48.17 481.10 117.76 1176.06
   475  86.40  87.60 125.16  47.8125  48.14 480.76 117.76 1176.06
   476  86.29  87.60 125.16  47.8125  48.14 480.76 117.76 1176.06
   477  86.29  87.57 125.11  47.8477  48.17 481.10 117.76 1176.06
   478  86.19  87.53 125.16  47.8125  48.14 480.76 117.76 1176.06
   479  86.19  87.50 125.11  47.8125  48.14 480.76 117.76 1176.06
   480  86.19  87.50 125.11  47.8477  48.17 481.10 117.76 1176.06
   481  86.19  87.50 124.95  47.8125  48.14 480.76 117.76 1176.06
   482  86.19  87.50 125.16  47.8125  48.14 480.76 117.76 1176.06
   483  86.19  87.50 124.63  47.8125  48.14 480.76 117.76 1176.06
   484  86.19  87.50 125.16  47.8125  48.14 480.76 117.76 1176.06
   485  86.19  87.50 125.11  47.8477  48.17 481.10 117.76 1176.06
   486  86.19  87.50 125.05  47.8125  48.14 480.76 117.76 1176.06
   487  86.19  87.50 124.73  47.8125  48.14 480.76 117.76 1176.06
   488  86.19  87.50 124.68  47.8125  48.14 480.76 117.76 1176.06
   489  86.19  87.53 124.73  47.8125  48.14 480.76 117.76 1176.06
   490  86.19  87.57 125.11  47.8477  48.17 481.10 117.76 1176.06
   491  86.19  87.59 125.11  47.8125  48.14 480.76 117.76 1176.06
   492  86.19  87.55 125.11  47.8125  48.14 480.76 117.76 1176.06
   493  86.19  87.52 125.11  47.8125  48.14 480.76 117.76 1176.06
   494  86.09  87.50 124.63  47.8125  48.14 480.76 117.76 1176.06
   495  86.19  87.50 125.11  47.8125  48.14 480.76 117.76 1176.06
   496  86.09  87.50 125.16  47.8125  48.14 480.76 117.76 1176.06
   497  86.09  87.50 124.95  47.8125  48.14 480.76 117.76 1176.06
   498  86.09  87.50 124.73  47.8125  48.14 480.76 117.76 1176.06
   499  86.09  87.50 124.89  47.8125  48.14 480.76 117.76 1176.06
   500  86.09  87.50 124.79  47.8125  48.14 480.76 117.76 1176.06
   501  86.09  87.50 124.95  47.8125  48.14 480.76 117.76 1176.06
   502  85.98  87.50 124.73  47.8125  48.14 480.76 117.76 1176.06
   503  85.98  87.49 124.84  47.8125  48.14 480.76 117.76 1176.06
   504  85.98  87.46 124.84  47.8125  48.14 480.76 117.76 1176.06
   505  85.98  87.43 125.00  47.7773  48.10 480.42 117.76 1176.06
   506  85.98  87.40 125.05  47.8125  48.14 480.76 117.76 1176.06
   507  85.88  87.38 125.00  47.8125  48.14 480.76 117.76 1176.06
   508  85.88  87.35 125.11  47.8125  48.14 480.76 117.76 1176.06
   509  85.88  87.31 124.73  47.8125  48.14 480.76 117.76 1176.06
   510  85.88  87.30 125.11  47.8125  48.14 480.76 117.76 1176.06
   511  85.88  87.30 125.11  47.8125  48.14 480.76 117.76 1176.06
   512  85.78  87.30 125.05  47.8125  48.14 480.76 117.76 1176.06
   513  85.78  87.30 125.16  47.8125  48.14 480.76 117.76 1176.06
   514  85.78  87.30 125.05  47.7773  48.10 480.42 117.76 1176.06
   515  85.78  87.29 124.95  47.7422  48.07 480.08 117.76 1176.06
   516  85.78  87.26 124.79  47.7422  48.07 480.08 117.76 1176.06
   517  85.78  87.23 125.00  47.7422  48.07 480.08 117.76 1176.06
   518  85.78  87.20 124.95  47.7773  48.10 480.42 117.76 1176.06
   519  85.78  87.20 125.11  47.7070  48.04 479.74 117.76 1176.06
   520  85.78  87.20 125.00  47.6367  47.97 479.05 117.76 1176.06
   521  85.78  87.20 124.95  47.6367  47.97 479.05 117.76 1176.06
   522  85.78  87.20 124.79  47.6367  47.97 479.05 117.76 1176.06
   523  85.78  87.19 124.95  47.6719  48.00 479.39 117.76 1176.06
   524  85.78  87.15 124.95  47.6367  47.97 479.05 117.76 1176.06
   525  85.67  87.12 125.05  47.6367  47.97 479.05 117.76 1176.06
   526  85.67  87.10 125.00  47.6367  47.97 479.05 117.76 1176.06
   527  85.67  87.10 125.05  47.6367  47.97 479.05 117.76 1176.06
   528  85.67  87.10 124.63  47.6367  47.97 479.05 117.76 1176.06
   529  85.67  87.10 125.11  47.6367  47.97 479.05 117.76 1176.06
   530  85.67  87.09 124.79  47.6367  47.97 479.05 117.76 1176.06
   531  85.67  87.07 124.89  47.6367  47.97 479.05 117.76 1176.06
   532  85.67  87.04 124.95  47.6367  47.97 479.05 117.76 1176.06
   533  85.67  87.01 124.89  47.6367  47.97 479.05 117.76 1176.06
   534  85.67  87.00 124.95  47.6367  47.97 479.05 117.76 1176.06
   535  85.67  87.00 124.73  47.6367  47.97 479.05 117.76 1176.06
   536  85.67  87.00 125.05  47.6367  47.97 479.05 117.76 1176.06
   537  85.57  86.99 125.11  47.6367  47.97 479.05 117.76 1176.06
   538  85.57  86.95 124.84  47.6367  47.97 479.05 117.76 1176.06
   539  85.57  86.92 124.68  47.6367  47.97 479.05 117.76 1176.06
   540  85.47  86.88 124.68  47.6367  47.97 479.05 117.76 1176.06
   541  85.47  86.85 125.00  47.6367  47.97 479.05 117.76 1176.06
   542  85.47  86.81 124.63  47.6367  47.97 479.05 117.76 1176.06
   543  85.57  86.81 124.52  47.6367  47.97 479.05 117.76 1176.06
   544  85.57  86.85 124.73  47.6367  47.97 479.05 117.76 1176.06
   545  85.57  86.88 124.63  47.6367  47.97 479.05 117.76 1176.06
   546  85.57  86.90 124.68  47.6367  47.97 479.05 117.76 1176.06
   547  85.57  86.90 124.57  47.6367  47.97 479.05 117.76 1176.06
   548  85.47  86.89 124.84  47.6367  47.97 479.05 117.76 1176.06
   549  85.47  86.85 124.95  47.6367  47.97 479.05 117.76 1176.06
   550  85.47  86.82 124.89  47.6367  47.97 479.05 117.76 1176.06
   551  85.47  86.80 125.00  47.6367  47.97 479.05 117.76 1176.06
   552  85.47  86.80 124.95  47.6367  47.97 479.05 117.76 1176.06
   553  85.37  86.77 124.84  47.6367  47.97 479.05 117.76 1176.06
   554  85.37  86.73 124.89  47.6367  47.97 479.05 117.76 1176.06
   555  85.47  86.71 124.84  47.6367  47.97 479.05 117.76 1176.06
   556  85.47  86.74 124.68  47.6367  47.97 479.05 117.76 1176.06
   557  85.47  86.77 124.95  47.6367  47.97 479.05 117.76 1176.06
   558  85.37  86.78 124.68  47.6367  47.97 479.05 117.76 1176.06
   559  85.37  86.75 124.89  47.6367  47.97 479.05 117.76 1176.06
   560  85.37  86.71 124.89  47.6367  47.97 479.05 117.76 1176.06
   561  85.37  86.70 125.00  47.6367  47.97 479.05 117.76 1176.06
   562  85.37  86.70 124.36  47.6367  47.97 479.05 117.76 1176.06
   563  85.37  86.70 124.52  47.6367  47.97 479.05 117.76 1176.06
   564  85.26  86.70 124.57  47.6367  47.97 479.05 117.76 1176.06
   565  85.26  86.67 124.63  47.6367  47.97 479.05 117.76 1176.06
   566  85.26  86.63 124.73  47.6367  47.97 479.05 117.76 1176.06
   567  85.26  86.60 124.68  47.6367  47.97 479.05 117.76 1176.06
   568  85.26  86.60 124.84  47.6367  47.97 479.05 117.76 1176.06
   569  85.16  86.60 125.00  47.6016  47.93 478.71 117.76 1176.06
   570  85.16  86.57 124.79  47.6367  47.97 479.05 117.76 1176.06
   571  85.16  86.54 124.68  47.5664  47.90 478.37 117.76 1176.06
   572  85.16  86.51 124.47  47.6016  47.93 478.71 117.76 1176.06
   573  85.16  86.50 124.95  47.6016  47.93 478.71 117.76 1176.06
   574  85.16  86.49 124.52  47.4961  47.83 477.69 117.76 1176.06
   575  85.06  86.46 125.00  47.5313  47.87 478.03 117.76 1176.06
   576  85.06  86.43 124.47  47.4961  47.83 477.69 117.76 1176.06
   577  85.06  86.40 124.57  47.4961  47.83 477.69 117.76 1176.06
   578  85.06  86.40 124.57  47.4961  47.83 477.69 117.76 1176.06
   579  85.06  86.40 124.73  47.5313  47.87 478.03 117.76 1176.06
   580  85.16  86.43 124.79  47.4961  47.83 477.69 117.76 1176.06
   581  85.16  86.46 124.41  47.5313  47.87 478.03 117.76 1176.06
   582  85.16  86.49 124.52  47.5664  47.90 478.37 117.76 1176.06
   583  85.16  86.47 124.79  47.5664  47.90 478.37 117.76 1176.06
   584  85.16  86.43 124.79  47.4609  47.80 477.35 117.76 1176.06
   585  85.16  86.40 124.63  47.4609  47.80 477.35 117.76 1176.06
   586  85.06  86.37 124.84  47.4961  47.83 477.69 117.76 1176.06
   587  85.06  86.34 124.52  47.4609  47.80 477.35 117.76 1176.06
   588  85.06  86.31 124.31  47.4609  47.80 477.35 117.76 1176.06
   589  85.06  86.29 124.47  47.4961  47.83 477.69 117.76 1176.06
   590  84.95  86.26 124.47  47.4609  47.80 477.35 117.76 1176.06
   591  84.95  86.23 124.57  47.4609  47.80 477.35 117.76 1176.06
   592  85.06  86.20 124.47  47.4609  47.80 477.35 117.76 1176.06
   593  84.95  86.20 124.73  47.4609  47.80 477.35 117.76 1176.06
   594  84.95  86.20 124.36  47.4609  47.80 477.35 117.76 1176.06
   595  84.95  86.20 124.63  47.4609  47.80 477.35 117.76 1176.06
   596  84.95  86.20 124.73  47.4609  47.80 477.35 117.76 1176.06
   597  84.95  86.20 124.79  47.4609  47.80 477.35 117.76 1176.06
   598  84.95  86.18 124.52  47.4609  47.80 477.35 117.76 1176.06
   599  84.85  86.15 123.88  47.4609  47.80 477.35 117.76 1176.06
   600  84.85  86.11 124.57  47.4609  47.80 477.35 117.76 1176.06
   601  84.85  86.10 124.41  47.4609  47.80 477.35 117.76 1176.06
   602  84.85  86.07 124.47  47.4609  47.80 477.35 117.76 1176.06
   603  84.85  86.03 124.20  47.4609  47.80 477.35 117.76 1176.06
   604  85.06  86.04 124.10  47.4609  47.80 477.35 117.76 1176.06
   605  85.06  86.09 124.36  47.4609  47.80 477.35 117.76 1176.06
   606  85.06  86.12 124.25  47.4609  47.80 477.35 117.76 1176.06
   607  84.95  86.11 124.15  47.4609  47.80 477.35 117.76 1176.06
   608  84.95  86.10 124.36  47.4609  47.80 477.35 117.76 1176.06
   609  84.95  86.10 124.25  47.4609  47.80 477.35 117.76 1176.06
   610  84.75  86.06 124.63  47.4609  47.80 477.35 117.76 1176.06
   611  84.75  85.99 124.20  47.4258  47.76 477.01 117.76 1176.06
   612  84.75  85.93 124.15  47.4258  47.76 477.01 117.76 1176.06
   613  84.75  85.88 124.36  47.4609  47.80 477.35 117.76 1176.06
   614  84.75  85.85 124.25  47.4609  47.80 477.35 117.76 1176.06
   615  84.75  85.81 124.41  47.3906  47.73 476.67 117.76 1176.06
   616  84.85  85.82 124.41  47.4258  47.76 477.01 117.76 1176.06
   617  84.85  85.85 124.41  47.4258  47.76 477.01 117.76 1176.06
   618  84.85  85.89 124.63  47.4609  47.80 477.35 117.76 1176.06
   619  84.85  85.90 124.89  47.3906  47.73 476.67 117.76 1176.06
   620  84.85  85.90 124.52  47.4258  47.76 477.01 117.76 1176.06
   621  84.85  85.89 124.36  47.3555  47.70 476.33 117.76 1176.06
   622  84.85  85.87 124.52  47.3203  47.66 475.98 117.76 1176.06
   623  84.85  85.83 124.20  47.3203  47.66 475.98 117.76 1176.06
   624  84.85  85.80 123.94  47.3203  47.66 475.98 117.76 1176.06
   625  84.85  85.80 124.25  47.2852  47.63 475.64 117.76 1176.06
   626  84.85  85.80 124.20  47.2852  47.63 475.64 117.76 1176.06
   627  84.85  85.80 124.20  47.2852  47.63 475.64 117.76 1176.06
   628  84.75  85.79 124.31  47.2852  47.63 475.64 117.76 1176.06
   629  84.75  85.73 124.25  47.2852  47.63 475.64 117.76 1176.06
   630  84.75  85.65 124.25  47.2852  47.63 475.64 117.76 1176.06
   631  84.75  85.61 124.36  47.2852  47.63 475.64 117.76 1176.06
   632  84.75  85.60 124.63  47.2852  47.63 475.64 117.76 1176.06
   633  84.75  85.60 124.84  47.2852  47.63 475.64 117.76 1176.06
   634  84.85  85.61 124.31  47.2852  47.63 475.64 117.76 1176.06
   635  84.85  85.65 124.04  47.2852  47.63 475.64 117.76 1176.06
   636  84.85  85.68 123.99  47.2500  47.59 475.30 117.76 1176.06
   637  84.85  85.70 123.88  47.2852  47.63 475.64 117.76 1176.06
   638  84.85  85.70 124.20  47.2852  47.63 475.64 117.76 1176.06
   639  84.85  85.70 123.94  47.2852  47.63 475.64 117.76 1176.06
   640  84.85  85.69 124.25  47.2852  47.63 475.64 117.76 1176.06
   641  84.85  85.65 123.99  47.2500  47.59 475.30 117.76 1176.06
   642  84.85  85.62 124.20  47.2148  47.56 474.96 117.76 1176.06
   643  84.85  85.60 124.31  47.2500  47.59 475.30 117.76 1176.06
   644  84.85  85.60 124.04  47.1797  47.52 474.62 117.76 1176.06
   645  84.85  85.60 124.10  47.2148  47.56 474.96 117.76 1176.06
   646  84.85  85.60 123.99  47.1797  47.52 474.62 117.76 1176.06
   647  84.85  85.60 123.94  47.2148  47.56 474.96 117.76 1176.06
   648  84.85  85.60 123.78  47.1445  47.49 474.28 117.76 1176.06
   649  84.85  85.60 123.94  47.1445  47.49 474.28 117.76 1176.06
   650  84.85  85.60 124.25  47.1797  47.52 474.62 117.76 1176.06
   651  84.85  85.60 123.83  47.1797  47.52 474.62 117.76 1176.06
   652  84.85  85.57 124.10  47.1445  47.49 474.28 117.76 1176.06
   653  84.85  85.53 123.88  47.1445  47.49 474.28 117.76 1176.06
   654  84.85  85.50 124.41  47.1445  47.49 474.28 117.76 1176.06
   655  84.85  85.50 124.36  47.1094  47.46 473.94 117.76 1176.06
   656  84.85  85.50 124.04  47.1094  47.46 473.94 117.76 1176.06
   657  84.85  85.50 124.57  47.1094  47.46 473.94 117.76 1176.06
   658  84.75  85.48 123.78  47.1094  47.46 473.94 117.76 1176.06
   659  84.75  85.45 124.41  47.1094  47.46 473.94 117.76 1176.06
   660  84.75  85.39 124.36  47.1094  47.46 473.94 117.76 1176.06
   661  84.75  85.34 124.10  47.1094  47.46 473.94 117.76 1176.06
   662  84.75  85.31 124.15  47.1094  47.46 473.94 117.76 1176.06
   663  84.75  85.30 123.78  47.0742  47.42 473.60 117.76 1176.06
   664  84.75  85.31 124.31  47.1094  47.46 473.94 117.76 1176.06
   665  84.75  85.34 124.25  47.0742  47.42 473.60 117.76 1176.06
   666  84.75  85.35 124.41  46.9688  47.32 472.57 117.76 1176.06
   667  84.75  85.34 123.83  46.9336  47.29 472.23 117.76 1176.06
   668  84.75  85.31 124.20  46.9336  47.29 472.23 117.76 1176.06
   669  84.75  85.30 123.94  46.9336  47.29 472.23 117.76 1176.06
   670  84.75  85.30 123.78  46.9336  47.29 472.23 117.76 1176.06
   671  84.95  85.33 124.20  46.9336  47.29 472.23 117.76 1176.06
   672  84.95  85.36 124.10  46.9336  47.29 472.23 117.76 1176.06
   673  84.95  85.39 124.04  46.9336  47.29 472.23 117.76 1176.06
   674  84.85  85.40 124.68  46.9336  47.29 472.23 117.76 1176.06
   675  84.85  85.40 124.36  46.9336  47.29 472.23 117.76 1176.06
   676  84.85  85.40 124.36  46.9336  47.29 472.23 117.76 1176.06
   677  84.85  85.40 123.99  46.8281  47.18 471.21 117.76 1176.06
   678  84.85  85.40 124.20  46.8281  47.18 471.21 117.76 1176.06
   679  84.85  85.40 124.10  46.7930  47.15 470.87 117.76 1176.06
   680  84.85  85.40 123.67  46.7930  47.15 470.87 117.76 1176.06
   681  84.85  85.39 124.31  46.7578  47.11 470.53 117.76 1176.06
   682  84.85  85.36 124.10  46.7578  47.11 470.53 117.76 1176.06
   683  84.85  85.33 123.78  46.7578  47.11 470.53 117.76 1176.06
   684  84.85  85.29 124.04  46.7578  47.11 470.53 117.76 1176.06
   685  84.75  85.26 124.41  46.7578  47.11 470.53 117.76 1176.06
   686  84.75  85.23 124.41  46.7578  47.11 470.53 117.76 1176.06
   687  84.75  85.20 124.04  46.7227  47.08 470.19 117.76 1176.06
   688  84.75  85.20 123.78  46.7227  47.08 470.19 117.76 1176.06
   689  84.75  85.17 123.83  46.7227  47.08 470.19 117.76 1176.06
   690  84.75  85.14 124.04  46.7578  47.11 470.53 117.76 1176.06
   691  84.75  85.11 123.78  46.7227  47.08 470.19 117.76 1176.06
   692  84.75  85.10 123.56  46.6523  47.01 469.50 117.76 1176.06
   693  84.75  85.10 123.56  46.5820  46.94 468.82 117.76 1176.06
   694  84.75  85.10 123.99  46.5820  46.94 468.82 117.76 1176.06
   695  84.85  85.14 123.94  46.5820  46.94 468.82 117.76 1176.06
   696  84.85  85.21 123.88  46.5820  46.94 468.82 117.76 1176.06
   697  84.85  85.27 123.56  46.6172  46.98 469.16 117.76 1176.06
   698  84.85  85.29 123.72  46.5820  46.94 468.82 117.76 1176.06
   699  84.85  85.25 123.78  46.5820  46.94 468.82 117.76 1176.06
   700  84.85  85.22 123.78  46.5469  46.91 468.48 117.76 1176.06
   701  84.75  85.18 123.94  46.5469  46.91 468.48 117.76 1176.06
   702  84.75  85.15 124.10  46.4414  46.81 467.46 117.76 1176.06
   704  84.75  85.11 123.99  46.4063  46.77 467.12 117.76 1176.06
   704  84.75  85.10 124.04  46.4414  46.81 467.46 117.76 1176.06
   705  84.75  85.10 124.31  46.4414  46.81 467.46 117.76 1176.06
   706  84.75  85.10 123.94  46.4414  46.81 467.46 117.76 1176.06
   707  84.75  85.10 123.94  46.4063  46.77 467.12 117.76 1176.06
   708  84.75  85.10 123.83  46.4063  46.77 467.12 117.76 1176.06
   709  84.75  85.10 124.10  46.4063  46.77 467.12 117.76 1176.06
   710  84.75  85.07 123.46  46.4063  46.77 467.12 117.76 1176.06
   712  84.75  85.03 123.72  46.4063  46.77 467.12 117.76 1176.06
   712  84.75  85.00 123.88  46.4063  46.77 467.12 117.76 1176.06
   713  84.75  85.00 123.72  46.4063  46.77 467.12 117.76 1176.06
   714  84.64  85.00 123.46  46.3711  46.74 466.77 117.76 1176.06
   715  84.64  85.00 123.88  46.3711  46.74 466.77 117.76 1176.06
   716  84.64  85.00 123.78  46.4063  46.77 467.12 117.76 1176.06
   717  84.64  85.00 123.56  46.4063  46.77 467.12 117.76 1176.06
   718  84.64  85.00 124.04  46.4063  46.77 467.12 117.76 1176.06
   719  84.75  85.00 123.56  46.4063  46.77 467.12 117.76 1176.06
   720  84.75  85.00 123.83  46.4063  46.77 467.12 117.76 1176.06
   721  84.75  85.00 124.36  46.4063  46.77 467.12 117.76 1176.06
   722  84.75  85.00 124.04  46.4063  46.77 467.12 117.76 1176.06
   723  84.75  85.00 123.83  46.4063  46.77 467.12 117.76 1176.06
   724  84.75  85.00 124.15  46.3711  46.74 466.77 117.76 1176.06
   726  84.75  85.00 123.83  46.3359  46.70 466.43 117.76 1176.06
   726  84.75  85.00 123.99  46.3359  46.70 466.43 117.76 1176.06
   727  84.75  85.00 124.20  46.3008  46.67 466.09 117.76 1176.06
   728  84.75  85.00 123.56  46.2656  46.64 465.75 117.76 1176.06
   729  84.75  85.00 123.72  46.2656  46.64 465.75 117.76 1176.06
   730  84.75  85.00 124.04  46.3008  46.67 466.09 117.76 1176.06
   731  84.85  85.00 123.94  46.3008  46.67 466.09 117.76 1176.06
   732  84.85  85.00 123.51  46.2305  46.60 465.41 117.76 1176.06
   733  84.85  85.00 123.56  46.2305  46.60 465.41 117.76 1176.06
   734  84.85  85.00 123.78  46.2305  46.60 465.41 117.76 1176.06
   735  84.85  85.00 124.10  46.2305  46.60 465.41 117.76 1176.06
   736  84.85  85.00 123.88  46.2305  46.60 465.41 117.76 1176.06
   737  84.85  85.00 123.94  46.2305  46.60 465.41 117.76 1176.06
   738  84.85  85.00 123.72  46.2305  46.60 465.41 117.76 1176.06
   739  84.85  85.00 123.51  46.2305  46.60 465.41 117.76 1176.06
   740  84.85  85.00 123.72  46.2305  46.60 465.41 117.76 1176.06
   741  84.85  85.00 123.83  46.2305  46.60 465.41 117.76 1176.06
   742  84.85  85.00 123.78  46.2305  46.60 465.41 117.76 1176.06
   744  84.85  85.00 123.62  46.2305  46.60 465.41 117.76 1176.06
   744  84.85  84.97 123.83  46.2305  46.60 465.41 117.76 1176.06
   745  84.85  84.93 123.83  46.2305  46.60 465.41 117.76 1176.06
   746  84.85  84.90 123.72  46.1953  46.57 465.07 117.76 1176.06
   747  84.85  84.90 123.78  46.1953  46.57 465.07 117.76 1176.06
   749  84.85  84.90 123.83  46.2305  46.60 465.41 117.76 1176.06
   750  84.85  84.90 123.67  46.2305  46.60 465.41 117.76 1176.06
   751  84.85  84.90 124.20  46.1953  46.57 465.07 117.76 1176.06
   752  84.85  84.90 123.67  46.2305  46.60 465.41 117.76 1176.06
   753  84.85  84.90 123.51  46.2305  46.60 465.41 117.76 1176.06
   754  84.85  84.90 123.56  46.1953  46.57 465.07 117.76 1176.06
   755  84.85  84.90 123.56  46.1953  46.57 465.07 117.76 1176.06
